#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- sum profile for the simulated household group --- Number of households: 1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;P_el;FALSE;FALSE;W;load_el;Sum of synthetic load profile for all electrical demand of the simulated activities
YYYYMMDD;hhmmss;unixtimestamp;P_el
20150405;100000;1428220800;313,868
20150405;101500;1428221700;136,615
20150405;103000;1428222600;294,903
20150405;104500;1428223500;125,799
20150405;110000;1428224400;126,429
20150405;111500;1428225300;126,429
20150405;113000;1428226200;195,272
20150405;114500;1428227100;219,834
20150405;120000;1428228000;126,476
20150405;121500;1428228900;126,476
20150405;123000;1428229800;1532,38
20150405;124500;1428230700;1790,09
20150405;130000;1428231600;997,515
20150405;131500;1428232500;1235,13
20150405;133000;1428233400;501,788
20150405;134500;1428234300;1245,22
20150405;140000;1428235200;1216,06
20150405;141500;1428236100;347,084
20150405;143000;1428237000;537,287
20150405;144500;1428237900;338,501
20150405;150000;1428238800;335,416
20150405;151500;1428239700;351,032
20150405;153000;1428240600;2493,72
20150405;154500;1428241500;501,275
20150405;160000;1428242400;378,981
20150405;161500;1428243300;383,381
20150405;163000;1428244200;511,12
20150405;164500;1428245100;346,589
20150405;170000;1428246000;338,327
20150405;171500;1428246900;338,3
20150405;173000;1428247800;465,464
20150405;174500;1428248700;459,41
20150405;180000;1428249600;454,385
20150405;181500;1428250500;641,036
20150405;183000;1428251400;463,277
20150405;184500;1428252300;453,877
20150405;190000;1428253200;244,586
20150405;191500;1428254100;254,128
20150405;193000;1428255000;2382,57
20150405;194500;1428255900;253,861
20150405;200000;1428256800;252,084
20150405;201500;1428257700;242,917
20150405;203000;1428258600;393,533
20150405;204500;1428259500;242,917
20150405;210000;1428260400;243,051
20150405;211500;1428261300;243,051
20150405;213000;1428262200;546,365
20150405;214500;1428263100;372,301
20150405;220000;1428264000;391,634
20150405;221500;1428264900;549,218
20150405;223000;1428265800;509,118
20150405;224500;1428266700;681,121
20150405;230000;1428267600;544,053
20150405;231500;1428268500;385,395
20150405;233000;1428269400;393,453
20150405;234500;1428270300;553,083
20150406;0;1428271200;394,546
20150406;1500;1428272100;246,78
20150406;3000;1428273000;123,813
20150406;4500;1428273900;123,813
20150406;10000;1428274800;271,324
20150406;11500;1428275700;124,054
20150406;13000;1428276600;124,054
20150406;14500;1428277500;124,054
20150406;20000;1428278400;288,131
20150406;21500;1428279300;125,597
20150406;23000;1428280200;125,597
20150406;24500;1428281100;125,597
20150406;30000;1428282000;126,143
20150406;31500;1428282900;277,473
20150406;33000;1428283800;126,143
20150406;34500;1428284700;126,143
20150406;40000;1428285600;126,143
20150406;41500;1428286500;126,143
20150406;43000;1428287400;275,504
20150406;44500;1428288300;126,143
20150406;50000;1428289200;126,287
20150406;51500;1428290100;126,287
20150406;53000;1428291000;288,752
20150406;54500;1428291900;126,287
20150406;60000;1428292800;126,569
20150406;61500;1428293700;146,569
20150406;63000;1428294600;425,346
20150406;64500;1428295500;230,986
20150406;70000;1428296400;215,893
20150406;71500;1428297300;200,893
20150406;73000;1428298200;185,893
20150406;74500;1428299100;320,062
20150406;80000;1428300000;156,078
20150406;81500;1428300900;1641,08
20150406;83000;1428301800;1663,77
20150406;84500;1428302700;1176,14
20150406;90000;1428303600;125,749
20150406;91500;1428304500;136,565
20150406;93000;1428305400;125,749
20150406;94500;1428306300;165,271
20150406;100000;1428307200;243,122
20150406;101500;1428308100;125,39
20150406;103000;1428309000;125,39
20150406;104500;1428309900;125,39
20150406;110000;1428310800;271,361
20150406;111500;1428311700;124,406
20150406;113000;1428312600;124,406
20150406;114500;1428313500;280,153
20150406;120000;1428314400;123,752
20150406;121500;1428315300;123,752
20150406;123000;1428316200;123,752
20150406;124500;1428317100;304,976
20150406;130000;1428318000;124,054
20150406;131500;1428318900;124,054
20150406;133000;1428319800;124,054
20150406;134500;1428320700;134,988
20150406;140000;1428321600;274,577
20150406;141500;1428322500;125,338
20150406;143000;1428323400;136,321
20150406;144500;1428324300;311,339
20150406;150000;1428325200;134,911
20150406;151500;1428326100;135,511
20150406;153000;1428327000;136,607
20150406;154500;1428327900;151,215
20150406;160000;1428328800;125,698
20150406;161500;1428329700;125,698
20150406;163000;1428330600;304,396
20150406;164500;1428331500;125,698
20150406;170000;1428332400;125,126
20150406;171500;1428333300;125,126
20150406;173000;1428334200;125,126
20150406;174500;1428335100;272,727
20150406;180000;1428336000;125,019
20150406;181500;1428336900;125,019
20150406;183000;1428337800;369,794
20150406;184500;1428338700;532,995
20150406;190000;1428339600;416,397
20150406;191500;1428340500;439,15
20150406;193000;1428341400;477,708
20150406;194500;1428342300;416,141
20150406;200000;1428343200;246,382
20150406;201500;1428344100;257,165
20150406;203000;1428345000;257,249
20150406;204500;1428345900;257,215
20150406;210000;1428346800;406,366
20150406;211500;1428347700;257,403
20150406;213000;1428348600;257,537
20150406;214500;1428349500;246,753
20150406;220000;1428350400;676,954
20150406;221500;1428351300;467,012
20150406;223000;1428352200;494,687
20150406;224500;1428353100;474,446
20150406;230000;1428354000;606,578
20150406;231500;1428354900;868,889
20150406;233000;1428355800;705,687
20150406;234500;1428356700;698,278
20150407;0;1428357600;493,964
20150407;1500;1428358500;502,718
20150407;3000;1428359400;337,131
20150407;4500;1428360300;349,823
20150407;10000;1428361200;127,585
20150407;11500;1428362100;127,585
20150407;13000;1428363000;279,02
20150407;14500;1428363900;127,585
20150407;20000;1428364800;127,998
20150407;21500;1428365700;127,998
20150407;23000;1428366600;127,998
20150407;24500;1428367500;277,324
20150407;30000;1428368400;128,238
20150407;31500;1428369300;128,238
20150407;33000;1428370200;128,238
20150407;34500;1428371100;291,348
20150407;40000;1428372000;128,317
20150407;41500;1428372900;128,317
20150407;43000;1428373800;128,317
20150407;44500;1428374700;309,08
20150407;50000;1428375600;128,356
20150407;51500;1428376500;128,356
20150407;53000;1428377400;128,356
20150407;54500;1428378300;128,356
20150407;60000;1428379200;277,782
20150407;61500;1428380100;128,473
20150407;63000;1428381000;128,473
20150407;64500;1428381900;128,473
20150407;70000;1428382800;358,991
20150407;71500;1428383700;157,151
20150407;73000;1428384600;128,317
20150407;74500;1428385500;128,317
20150407;80000;1428386400;135,944
20150407;81500;1428387300;280,322
20150407;83000;1428388200;127,501
20150407;84500;1428389100;127,501
20150407;90000;1428390000;126,287
20150407;91500;1428390900;273,295
20150407;93000;1428391800;126,287
20150407;94500;1428392700;126,287
20150407;100000;1428393600;281,885
20150407;101500;1428394500;125,18
20150407;103000;1428395400;125,18
20150407;104500;1428396300;125,18
20150407;110000;1428397200;300,146
20150407;111500;1428398100;135,106
20150407;113000;1428399000;477,664
20150407;114500;1428399900;2603,51
20150407;120000;1428400800;477,243
20150407;121500;1428401700;273,182
20150407;123000;1428402600;123,752
20150407;124500;1428403500;123,752
20150407;130000;1428404400;300,494
20150407;131500;1428405300;123,182
20150407;133000;1428406200;123,182
20150407;134500;1428407100;124,376
20150407;140000;1428408000;174,759
20150407;141500;1428408900;123,874
20150407;143000;1428409800;123,874
20150407;144500;1428410700;298,354
20150407;150000;1428411600;123,874
20150407;151500;1428412500;123,874
20150407;153000;1428413400;123,874
20150407;154500;1428414300;123,874
20150407;160000;1428415200;570,177
20150407;161500;1428416100;122,576
20150407;163000;1428417000;122,576
20150407;164500;1428417900;133,359
20150407;170000;1428418800;285,8
20150407;171500;1428419700;123,813
20150407;173000;1428420600;123,813
20150407;174500;1428421500;123,813
20150407;180000;1428422400;294,856
20150407;181500;1428423300;123,311
20150407;183000;1428424200;123,311
20150407;184500;1428425100;377,611
20150407;190000;1428426000;344,988
20150407;191500;1428426900;509,758
20150407;193000;1428427800;347,213
20150407;194500;1428428700;496,096
20150407;200000;1428429600;486,002
20150407;201500;1428430500;668,494
20150407;203000;1428431400;464,994
20150407;204500;1428432300;125,494
20150407;210000;1428433200;246,191
20150407;211500;1428434100;246,191
20150407;213000;1428435000;393,443
20150407;214500;1428435900;246,191
20150407;220000;1428436800;251,82
20150407;221500;1428437700;400,278
20150407;223000;1428438600;550,179
20150407;224500;1428439500;393,062
20150407;230000;1428440400;401,585
20150407;231500;1428441300;385,385
20150407;233000;1428442200;391,985
20150407;234500;1428443100;542,951
20150408;0;1428444000;125,898
20150408;1500;1428444900;125,898
20150408;3000;1428445800;125,898
20150408;4500;1428446700;245,898
20150408;10000;1428447600;274,393
20150408;11500;1428448500;124,91
20150408;13000;1428449400;124,91
20150408;14500;1428450300;124,91
20150408;20000;1428451200;287,816
20150408;21500;1428452100;125,83
20150408;23000;1428453000;124,114
20150408;24500;1428453900;124,114
20150408;30000;1428454800;305,248
20150408;31500;1428455700;123,439
20150408;33000;1428456600;123,439
20150408;34500;1428457500;123,439
20150408;40000;1428458400;123,628
20150408;41500;1428459300;273,093
20150408;43000;1428460200;123,628
20150408;44500;1428461100;123,628
20150408;50000;1428462000;123,69
20150408;51500;1428462900;297,308
20150408;53000;1428463800;123,69
20150408;54500;1428464700;123,69
20150408;60000;1428465600;244,054
20150408;61500;1428466500;127,757
20150408;63000;1428467400;270,243
20150408;64500;1428468300;124,054
20150408;70000;1428469200;125,209
20150408;71500;1428470100;134,751
20150408;73000;1428471000;270,89
20150408;74500;1428471900;123,934
20150408;80000;1428472800;121,854
20150408;81500;1428473700;279,519
20150408;83000;1428474600;133,038
20150408;84500;1428475500;133,021
20150408;90000;1428476400;133,732
20150408;91500;1428477300;267,94
20150408;93000;1428478200;132,632
20150408;94500;1428479100;133,549
20150408;100000;1428480000;131,383
20150408;101500;1428480900;131,583
20150408;103000;1428481800;269,786
20150408;104500;1428482700;120,216
20150408;110000;1428483600;121,153
20150408;111500;1428484500;299,79
20150408;113000;1428485400;121,153
20150408;114500;1428486300;121,153
20150408;120000;1428487200;122,259
20150408;121500;1428488100;195,624
20150408;123000;1428489000;120,482
20150408;124500;1428489900;120,482
20150408;130000;1428490800;264,003
20150408;131500;1428491700;135,562
20150408;133000;1428492600;119,565
20150408;134500;1428493500;119,565
20150408;140000;1428494400;123,182
20150408;141500;1428495300;1780,89
20150408;143000;1428496200;1004,13
20150408;144500;1428497100;123,182
20150408;150000;1428498000;121,471
20150408;151500;1428498900;272,714
20150408;153000;1428499800;121,471
20150408;154500;1428500700;121,471
20150408;160000;1428501600;121,549
20150408;161500;1428502500;294,871
20150408;163000;1428503400;121,549
20150408;164500;1428504300;121,549
20150408;170000;1428505200;271,754
20150408;171500;1428506100;576,362
20150408;173000;1428507000;415,205
20150408;174500;1428507900;268,246
20150408;180000;1428508800;275,521
20150408;181500;1428509700;121,929
20150408;183000;1428510600;308,006
20150408;184500;1428511500;153,096
20150408;190000;1428512400;184,795
20150408;191500;1428513300;214,795
20150408;193000;1428514200;243,628
20150408;194500;1428515100;390,897
20150408;200000;1428516000;244,577
20150408;201500;1428516900;244,577
20150408;203000;1428517800;244,577
20150408;204500;1428518700;409,185
20150408;210000;1428519600;244,855
20150408;211500;1428520500;244,908
20150408;213000;1428521400;390,739
20150408;214500;1428522300;389,339
20150408;220000;1428523200;543,796
20150408;221500;1428524100;535,158
20150408;223000;1428525000;512,858
20150408;224500;1428525900;380,849
20150408;230000;1428526800;387,487
20150408;231500;1428527700;541,251
20150408;233000;1428528600;403,662
20150408;234500;1428529500;374,829
20150409;0;1428530400;439,411
20150409;1500;1428531300;789,769
20150409;3000;1428532200;613,167
20150409;4500;1428533100;619,902
20150409;10000;1428534000;476,176
20150409;11500;1428534900;532,517
20150409;13000;1428535800;348,876
20150409;14500;1428536700;125,442
20150409;20000;1428537600;125,749
20150409;21500;1428538500;125,749
20150409;23000;1428539400;275,266
20150409;24500;1428540300;125,749
20150409;30000;1428541200;125,749
20150409;31500;1428542100;125,749
20150409;33000;1428543000;301,039
20150409;34500;1428543900;125,749
20150409;40000;1428544800;125,799
20150409;41500;1428545700;125,799
20150409;43000;1428546600;129,502
20150409;44500;1428547500;271,796
20150409;50000;1428548400;125,849
20150409;51500;1428549300;125,849
20150409;53000;1428550200;125,849
20150409;54500;1428551100;272,717
20150409;60000;1428552000;125,898
20150409;61500;1428552900;125,898
20150409;63000;1428553800;284,469
20150409;64500;1428554700;125,898
20150409;70000;1428555600;125,698
20150409;71500;1428556500;125,698
20150409;73000;1428557400;230,073
20150409;74500;1428558300;125,698
20150409;80000;1428559200;125,39
20150409;81500;1428560100;125,39
20150409;83000;1428561000;125,39
20150409;84500;1428561900;275,152
20150409;90000;1428562800;124,855
20150409;91500;1428563700;124,855
20150409;93000;1428564600;304,511
20150409;94500;1428565500;124,855
20150409;100000;1428566400;135,048
20150409;101500;1428567300;175,058
20150409;103000;1428568200;456,026
20150409;104500;1428569100;344,598
20150409;110000;1428570000;123,995
20150409;111500;1428570900;238,337
20150409;113000;1428571800;164,197
20150409;114500;1428572700;123,995
20150409;120000;1428573600;123,874
20150409;121500;1428574500;123,874
20150409;123000;1428575400;271,335
20150409;124500;1428576300;123,874
20150409;130000;1428577200;123,752
20150409;131500;1428578100;123,752
20150409;133000;1428579000;275,169
20150409;134500;1428579900;123,752
20150409;140000;1428580800;122,85
20150409;141500;1428581700;122,85
20150409;143000;1428582600;298,002
20150409;144500;1428583500;122,85
20150409;150000;1428584400;122,15
20150409;151500;1428585300;122,15
20150409;153000;1428586200;122,15
20150409;154500;1428587100;271,005
20150409;160000;1428588000;122,85
20150409;161500;1428588900;122,85
20150409;163000;1428589800;122,85
20150409;164500;1428590700;308,213
20150409;170000;1428591600;123,376
20150409;171500;1428592500;123,376
20150409;173000;1428593400;123,376
20150409;174500;1428594300;123,376
20150409;180000;1428595200;271,143
20150409;181500;1428596100;123,874
20150409;183000;1428597000;184,457
20150409;184500;1428597900;199,457
20150409;190000;1428598800;380,431
20150409;191500;1428599700;1767,26
20150409;193000;1428600600;1123,85
20150409;194500;1428601500;2244,58
20150409;200000;1428602400;244,52
20150409;201500;1428603300;396,704
20150409;203000;1428604200;244,52
20150409;204500;1428605100;395,62
20150409;210000;1428606000;642,397
20150409;211500;1428606900;615,305
20150409;213000;1428607800;626,811
20150409;214500;1428608700;463,122
20150409;220000;1428609600;467,49
20150409;221500;1428610500;465,965
20150409;223000;1428611400;628,255
20150409;224500;1428612300;473,299
20150409;230000;1428613200;245,749
20150409;231500;1428614100;245,749
20150409;233000;1428615000;428,724
20150409;234500;1428615900;245,749
20150410;0;1428616800;245,898
20150410;1500;1428617700;256,365
20150410;3000;1428618600;136,832
20150410;4500;1428619500;285,468
20150410;10000;1428620400;126,143
20150410;11500;1428621300;126,143
20150410;13000;1428622200;126,143
20150410;14500;1428623100;303,124
20150410;20000;1428624000;126,662
20150410;21500;1428624900;126,662
20150410;23000;1428625800;126,662
20150410;24500;1428626700;130,077
20150410;30000;1428627600;272,96
20150410;31500;1428628500;127,068
20150410;33000;1428629400;127,068
20150410;34500;1428630300;127,068
20150410;40000;1428631200;273,928
20150410;41500;1428632100;127,112
20150410;43000;1428633000;127,112
20150410;44500;1428633900;286,693
20150410;50000;1428634800;127,501
20150410;51500;1428635700;247,501
20150410;53000;1428636600;247,501
20150410;54500;1428637500;321,554
20150410;60000;1428638400;265,681
20150410;61500;1428639300;247,627
20150410;63000;1428640200;127,627
20150410;64500;1428641100;216,461
20150410;70000;1428642000;335,924
20150410;71500;1428642900;156,163
20150410;73000;1428643800;138,146
20150410;74500;1428644700;318,102
20150410;80000;1428645600;126,143
20150410;81500;1428646500;126,143
20150410;83000;1428647400;128,225
20150410;84500;1428648300;249,992
20150410;90000;1428649200;125,286
20150410;91500;1428650100;125,286
20150410;93000;1428651000;209,585
20150410;94500;1428651900;189,745
20150410;100000;1428652800;124,689
20150410;101500;1428653700;124,689
20150410;103000;1428654600;389,864
20150410;104500;1428655500;497,977
20150410;110000;1428656400;123,874
20150410;111500;1428657300;123,874
20150410;113000;1428658200;123,874
20150410;114500;1428659100;275,5
20150410;120000;1428660000;123,874
20150410;121500;1428660900;123,874
20150410;123000;1428661800;123,874
20150410;124500;1428662700;300,838
20150410;130000;1428663600;2166,12
20150410;131500;1428664500;123,874
20150410;133000;1428665400;123,874
20150410;134500;1428666300;383,191
20150410;140000;1428667200;497,13
20150410;141500;1428668100;355,836
20150410;143000;1428669000;341,769
20150410;144500;1428669900;123,503
20150410;150000;1428670800;308,571
20150410;151500;1428671700;132,13
20150410;153000;1428672600;123,051
20150410;154500;1428673500;123,051
20150410;160000;1428674400;122,782
20150410;161500;1428675300;270,156
20150410;163000;1428676200;122,782
20150410;164500;1428677100;122,782
20150410;170000;1428678000;122,294
20150410;171500;1428678900;288,297
20150410;173000;1428679800;122,294
20150410;174500;1428680700;377,547
20150410;180000;1428681600;351,614
20150410;181500;1428682500;352,122
20150410;183000;1428683400;489,559
20150410;184500;1428684300;153,881
20150410;190000;1428685200;184,542
20150410;191500;1428686100;214,542
20150410;193000;1428687000;243,376
20150410;194500;1428687900;392,91
20150410;200000;1428688800;384,107
20150410;201500;1428689700;525,965
20150410;203000;1428690600;531,99
20150410;204500;1428691500;556,264
20150410;210000;1428692400;247,983
20150410;211500;1428693300;243,565
20150410;213000;1428694200;243,565
20150410;214500;1428695100;426,768
20150410;220000;1428696000;243,752
20150410;221500;1428696900;394,335
20150410;223000;1428697800;387,868
20150410;224500;1428698700;385,743
20150410;230000;1428699600;542,608
20150410;231500;1428700500;243,565
20150410;233000;1428701400;243,565
20150410;234500;1428702300;243,565
20150411;0;1428703200;422,51
20150411;1500;1428704100;243,752
20150411;3000;1428705000;243,752
20150411;4500;1428705900;243,752
20150411;10000;1428706800;245,346
20150411;11500;1428707700;269,644
20150411;13000;1428708600;123,752
20150411;14500;1428709500;123,752
20150411;20000;1428710400;123,752
20150411;21500;1428711300;270,516
20150411;23000;1428712200;123,752
20150411;24500;1428713100;123,752
20150411;30000;1428714000;284,728
20150411;31500;1428714900;124,232
20150411;33000;1428715800;124,232
20150411;34500;1428716700;124,232
20150411;40000;1428717600;168,642
20150411;41500;1428718500;167,117
20150411;43000;1428719400;124,406
20150411;44500;1428720300;124,406
20150411;50000;1428721200;124,689
20150411;51500;1428722100;274,45
20150411;53000;1428723000;124,689
20150411;54500;1428723900;124,689
20150411;60000;1428724800;305,322
20150411;61500;1428725700;124,855
20150411;63000;1428726600;124,855
20150411;64500;1428727500;126,171
20150411;70000;1428728400;270,981
20150411;71500;1428729300;125,019
20150411;73000;1428730200;125,019
20150411;74500;1428731100;179,746
20150411;80000;1428732000;213,185
20150411;81500;1428732900;124,52
20150411;83000;1428733800;124,52
20150411;84500;1428734700;124,52
20150411;90000;1428735600;270,974
20150411;91500;1428736500;123,565
20150411;93000;1428737400;123,565
20150411;94500;1428738300;123,565
20150411;100000;1428739200;274,513
20150411;101500;1428740100;122,782
20150411;103000;1428741000;122,782
20150411;104500;1428741900;122,782
20150411;110000;1428742800;300,835
20150411;111500;1428743700;122,077
20150411;113000;1428744600;122,077
20150411;114500;1428745500;122,077
20150411;120000;1428746400;121,626
20150411;121500;1428747300;270,708
20150411;123000;1428748200;121,626
20150411;124500;1428749100;979,896
20150411;130000;1428750000;349,797
20150411;131500;1428750900;304,606
20150411;133000;1428751800;153,416
20150411;134500;1428752700;157,911
20150411;140000;1428753600;351,377
20150411;141500;1428754500;339,435
20150411;143000;1428755400;496,462
20150411;144500;1428756300;492,094
20150411;150000;1428757200;483,049
20150411;151500;1428758100;241,374
20150411;153000;1428759000;285,875
20150411;154500;1428759900;118,966
20150411;160000;1428760800;118,72
20150411;161500;1428761700;118,65
20150411;163000;1428762600;118,65
20150411;164500;1428763500;517,973
20150411;170000;1428764400;338,016
20150411;171500;1428765300;365,691
20150411;173000;1428766200;345,449
20150411;174500;1428767100;117,982
20150411;180000;1428768000;269,187
20150411;181500;1428768900;119,565
20150411;183000;1428769800;267,432
20150411;184500;1428770700;598,432
20150411;190000;1428771600;728,538
20150411;191500;1428772500;590,213
20150411;193000;1428773400;624,679
20150411;194500;1428774300;251,454
20150411;200000;1428775200;424,892
20150411;201500;1428776100;242,003
20150411;203000;1428777000;242,003
20150411;204500;1428777900;242,003
20150411;210000;1428778800;253,49
20150411;211500;1428779700;403,344
20150411;213000;1428780600;252,673
20150411;214500;1428781500;242,506
20150411;220000;1428782400;242,85
20150411;221500;1428783300;423,439
20150411;223000;1428784200;242,85
20150411;224500;1428785100;384,383
20150411;230000;1428786000;393,059
20150411;231500;1428786900;392,8
20150411;233000;1428787800;269,199
20150411;234500;1428788700;123,376
20150412;0;1428789600;123,813
20150412;1500;1428790500;123,813
20150412;3000;1428791400;270,507
20150412;4500;1428792300;123,813
20150412;10000;1428793200;54,01
20150412;11500;1428794100;215,395
20150412;13000;1428795000;54,01
20150412;14500;1428795900;54,01
20150412;20000;1428796800;54,01
20150412;21500;1428797700;68,8049
20150412;23000;1428798600;121,293
20150412;24500;1428799500;54,01
20150412;30000;1428800400;54,01
20150412;31500;1428801300;54,01
20150412;33000;1428802200;203,859
20150412;34500;1428803100;54,01
20150412;40000;1428804000;54,01
20150412;41500;1428804900;234,668
20150412;43000;1428805800;54,01
20150412;44500;1428806700;54,01
20150412;50000;1428807600;55,3257
20150412;51500;1428808500;200,112
20150412;53000;1428809400;54,01
20150412;54500;1428810300;54,01
20150412;60000;1428811200;79,8183
20150412;61500;1428812100;166,88
20150412;63000;1428813000;54,01
20150412;64500;1428813900;54,01
20150412;70000;1428814800;54,01
20150412;71500;1428815700;201,419
20150412;73000;1428816600;54,01
20150412;74500;1428817500;54,01
20150412;80000;1428818400;54,01
20150412;81500;1428819300;206,089
20150412;83000;1428820200;54,01
20150412;84500;1428821100;54,01
20150412;90000;1428822000;54,01
20150412;91500;1428822900;234,59
20150412;93000;1428823800;54,01
20150412;94500;1428824700;64,9933
20150412;100000;1428825600;54,01
20150412;101500;1428826500;54,01
20150412;103000;1428827400;2398,05
20150412;104500;1428828300;832,481
20150412;110000;1428829200;54,01
20150412;111500;1428830100;54,01
20150412;113000;1428831000;237,944
20150412;114500;1428831900;112,458
20150412;120000;1428832800;54,01
20150412;121500;1428833700;54,01
20150412;123000;1428834600;54,01
20150412;124500;1428835500;201,489
20150412;130000;1428836400;64,81
20150412;131500;1428837300;64,66
20150412;133000;1428838200;64,7933
20150412;134500;1428839100;221,912
20150412;140000;1428840000;54,01
20150412;141500;1428840900;64,8464
20150412;143000;1428841800;64,6267
20150412;144500;1428842700;370,595
20150412;150000;1428843600;485,949
20150412;151500;1428844500;64,1767
20150412;153000;1428845400;64,7767
20150412;154500;1428846300;64,6267
20150412;160000;1428847200;54,01
20150412;161500;1428848100;203,562
20150412;163000;1428849000;54,01
20150412;164500;1428849900;54,01
20150412;170000;1428850800;54,01
20150412;171500;1428851700;221,651
20150412;173000;1428852600;58,4276
20150412;174500;1428853500;54,01
20150412;180000;1428854400;54,01
20150412;181500;1428855300;375,357
20150412;183000;1428856200;248,927
20150412;184500;1428857100;277,643
20150412;190000;1428858000;302,185
20150412;191500;1428858900;292,135
20150412;193000;1428859800;483,249
20150412;194500;1428860700;184,827
20150412;200000;1428861600;184,56
20150412;201500;1428862500;184,827
20150412;203000;1428863400;366,164
20150412;204500;1428864300;326,802
20150412;210000;1428865200;319,502
20150412;211500;1428866100;318,293
20150412;213000;1428867000;174,062
20150412;214500;1428867900;585,182
20150412;220000;1428868800;399,802
20150412;221500;1428869700;410,693
20150412;223000;1428870600;270,81
20150412;224500;1428871500;420,139
20150412;230000;1428872400;392,143
20150412;231500;1428873300;275,468
20150412;233000;1428874200;424,253
20150412;234500;1428875100;54,01
20150413;0;1428876000;54,01
20150413;1500;1428876900;54,01
20150413;3000;1428877800;54,01
20150413;4500;1428878700;145,881
20150413;10000;1428879600;54,01
20150413;11500;1428880500;54,01
20150413;13000;1428881400;54,01
20150413;14500;1428882300;203,841
20150413;20000;1428883200;54,01
20150413;21500;1428884100;54,01
20150413;23000;1428885000;233,562
20150413;24500;1428885900;54,01
20150413;30000;1428886800;54,01
20150413;31500;1428887700;55,3257
20150413;33000;1428888600;200,042
20150413;34500;1428889500;54,01
20150413;40000;1428890400;54,01
20150413;41500;1428891300;54,01
20150413;43000;1428892200;191,033
20150413;44500;1428893100;54,01
20150413;50000;1428894000;54,01
20150413;51500;1428894900;54,01
20150413;53000;1428895800;201,645
20150413;54500;1428896700;54,01
20150413;60000;1428897600;54,01
20150413;61500;1428898500;2169,19
20150413;63000;1428899400;325,358
20150413;64500;1428900300;142,843
20150413;70000;1428901200;112,843
20150413;71500;1428902100;82,8433
20150413;73000;1428903000;236,027
20150413;74500;1428903900;64,8433
20150413;80000;1428904800;63,66
20150413;81500;1428905700;54,01
20150413;83000;1428906600;54,01
20150413;84500;1428907500;203,44
20150413;90000;1428908400;54,01
20150413;91500;1428909300;55,285
20150413;93000;1428910200;54,01
20150413;94500;1428911100;233,222
20150413;100000;1428912000;147,75
20150413;101500;1428912900;198,368
20150413;103000;1428913800;192,918
20150413;104500;1428914700;203,377
20150413;110000;1428915600;366,682
20150413;111500;1428916500;54,01
20150413;113000;1428917400;54,01
20150413;114500;1428918300;54,01
20150413;120000;1428919200;488,607
20150413;121500;1428920100;294,46
20150413;123000;1428921000;311,688
20150413;124500;1428921900;275,535
20150413;130000;1428922800;274,202
20150413;131500;1428923700;426,517
20150413;133000;1428924600;268,777
20150413;134500;1428925500;282,268
20150413;140000;1428926400;272,885
20150413;141500;1428927300;54,01
20150413;143000;1428928200;203,336
20150413;144500;1428929100;54,01
20150413;150000;1428930000;54,01
20150413;151500;1428930900;54,01
20150413;153000;1428931800;222,609
20150413;154500;1428932700;56,7111
20150413;160000;1428933600;54,01
20150413;161500;1428934500;54,01
20150413;163000;1428935400;234,25
20150413;164500;1428936300;54,01
20150413;170000;1428937200;54,01
20150413;171500;1428938100;54,01
20150413;173000;1428939000;54,01
20150413;174500;1428939900;204,364
20150413;180000;1428940800;54,01
20150413;181500;1428941700;54,01
20150413;183000;1428942600;55,1767
20150413;184500;1428943500;268,327
20150413;190000;1428944400;115,177
20150413;191500;1428945300;145,177
20150413;193000;1428946200;174,01
20150413;194500;1428947100;174,01
20150413;200000;1428948000;320,094
20150413;201500;1428948900;174,01
20150413;203000;1428949800;174,01
20150413;204500;1428950700;174,01
20150413;210000;1428951600;320,478
20150413;211500;1428952500;174,01
20150413;213000;1428953400;174,01
20150413;214500;1428954300;336,527
20150413;220000;1428955200;174,01
20150413;221500;1428956100;174,01
20150413;223000;1428957000;174,01
20150413;224500;1428957900;174,01
20150413;230000;1428958800;290,557
20150413;231500;1428959700;174,01
20150413;233000;1428960600;54,01
20150413;234500;1428961500;195,985
20150414;0;1428962400;338,586
20150414;1500;1428963300;340,902
20150414;3000;1428964200;346,727
20150414;4500;1428965100;232,542
20150414;10000;1428966000;54,01
20150414;11500;1428966900;54,01
20150414;13000;1428967800;54,7419
20150414;14500;1428968700;200,094
20150414;20000;1428969600;54,01
20150414;21500;1428970500;54,01
20150414;23000;1428971400;54,01
20150414;24500;1428972300;199,275
20150414;30000;1428973200;54,01
20150414;31500;1428974100;54,01
20150414;33000;1428975000;54,01
20150414;34500;1428975900;201,767
20150414;40000;1428976800;54,01
20150414;41500;1428977700;54,01
20150414;43000;1428978600;54,01
20150414;44500;1428979500;206,96
20150414;50000;1428980400;54,01
20150414;51500;1428981300;54,01
20150414;53000;1428982200;54,01
20150414;54500;1428983100;237,195
20150414;60000;1428984000;54,01
20150414;61500;1428984900;54,01
20150414;63000;1428985800;54,01
