#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- sum profile for the simulated household group --- Number of households: 1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;P_el;FALSE;FALSE;W;load_el;Sum of synthetic load profile for all electrical demand of the simulated activities
YYYYMMDD;hhmmss;unixtimestamp;P_el
20150317;20000;1426554000;93,0595
20150317;21500;1426554900;244,305
20150317;23000;1426555800;92,9762
20150317;24500;1426556700;93,1095
20150317;30000;1426557600;93,1721
20150317;31500;1426558500;254,275
20150317;33000;1426559400;93,2221
20150317;34500;1426560300;93,2221
20150317;40000;1426561200;93,2221
20150317;41500;1426562100;264,024
20150317;43000;1426563000;93,3887
20150317;44500;1426563900;93,2221
20150317;50000;1426564800;93,2515
20150317;51500;1426565700;241,025
20150317;53000;1426566600;93,3015
20150317;54500;1426567500;93,2681
20150317;60000;1426568400;213,251
20150317;61500;1426569300;371,241
20150317;63000;1426570200;213,051
20150317;64500;1426571100;213,301
20150317;70000;1426572000;213,031
20150317;71500;1426572900;324,672
20150317;73000;1426573800;216,694
20150317;74500;1426574700;213,231
20150317;80000;1426575600;104,072
20150317;81500;1426576500;376,097
20150317;83000;1426577400;212,838
20150317;84500;1426578300;206,838
20150317;90000;1426579200;361,09
20150317;91500;1426580100;194,667
20150317;93000;1426581000;188,667
20150317;94500;1426581900;182,683
20150317;100000;1426582800;650,423
20150317;101500;1426583700;2166,88
20150317;103000;1426584600;2176,94
20150317;104500;1426585500;794,231
20150317;110000;1426586400;995,609
20150317;111500;1426587300;800,149
20150317;113000;1426588200;792,7
20150317;114500;1426589100;809,742
20150317;120000;1426590000;249,346
20150317;121500;1426590900;351,07
20150317;123000;1426591800;505,079
20150317;124500;1426592700;92,8646
20150317;130000;1426593600;92,7172
20150317;131500;1426594500;244,307
20150317;133000;1426595400;92,7172
20150317;134500;1426596300;92,7172
20150317;140000;1426597200;92,5439
20150317;141500;1426598100;2019,02
20150317;143000;1426599000;543,435
20150317;144500;1426599900;494,06
20150317;150000;1426600800;382,438
20150317;151500;1426601700;92,7764
20150317;153000;1426602600;2016,78
20150317;154500;1426603500;526,727
20150317;160000;1426604400;245,906
20150317;161500;1426605300;437,278
20150317;163000;1426606200;268,434
20150317;164500;1426607100;93,1431
20150317;170000;1426608000;238,726
20150317;171500;1426608900;92,6931
20150317;173000;1426609800;93,0097
20150317;174500;1426610700;243,592
20150317;180000;1426611600;92,9045
20150317;181500;1426612500;92,8378
20150317;183000;1426613400;93,1878
20150317;184500;1426614300;92,9712
20150317;190000;1426615200;242,768
20150317;191500;1426616100;93,1108
20150317;193000;1426617000;93,0441
20150317;194500;1426617900;2153,35
20150317;200000;1426618800;617,785
20150317;201500;1426619700;104,123
20150317;203000;1426620600;104,139
20150317;204500;1426621500;92,9559
20150317;210000;1426622400;213,072
20150317;211500;1426623300;364,453
20150317;213000;1426624200;213,072
20150317;214500;1426625100;213,188
20150317;220000;1426626000;359,833
20150317;221500;1426626900;521,39
20150317;223000;1426627800;365,65
20150317;224500;1426628700;366,25
20150317;230000;1426629600;213,147
20150317;231500;1426630500;93,2973
20150317;233000;1426631400;241,953
20150317;234500;1426632300;93,264
20150318;0;1426633200;93,2306
20150318;1500;1426634100;93,1473
20150318;3000;1426635000;244,692
20150318;4500;1426635900;92,964
20150318;10000;1426636800;92,714
20150318;11500;1426637700;93,0306
20150318;13000;1426638600;254,835
20150318;14500;1426639500;93,1473
20150318;20000;1426640400;93,1348
20150318;21500;1426641300;93,1848
20150318;23000;1426642200;265,319
20150318;24500;1426643100;93,1848
20150318;30000;1426644000;93,4263
20150318;31500;1426644900;93,243
20150318;33000;1426645800;241,526
20150318;34500;1426646700;93,4763
20150318;40000;1426647600;93,5469
20150318;41500;1426648500;93,6802
20150318;43000;1426649400;252,492
20150318;44500;1426650300;93,5469
20150318;50000;1426651200;93,6135
20150318;51500;1426652100;93,5469
20150318;53000;1426653000;174,512
20150318;54500;1426653900;121,832
20150318;60000;1426654800;93,6135
20150318;61500;1426655700;93,6635
20150318;63000;1426656600;246,566
20150318;64500;1426657500;93,6635
20150318;70000;1426658400;93,2521
20150318;71500;1426659300;374,744
20150318;73000;1426660200;212,785
20150318;74500;1426661100;197,869
20150318;80000;1426662000;182,517
20150318;81500;1426662900;323,437
20150318;83000;1426663800;152,45
20150318;84500;1426664700;137,45
20150318;90000;1426665600;122,174
20150318;91500;1426666500;279,903
20150318;93000;1426667400;92,6244
20150318;94500;1426668300;92,641
20150318;100000;1426669200;92,5939
20150318;101500;1426670100;92,5939
20150318;103000;1426671000;511,014
20150318;104500;1426671900;327,269
20150318;110000;1426672800;321,803
20150318;111500;1426673700;318,962
20150318;113000;1426674600;474,236
20150318;114500;1426675500;303,228
20150318;120000;1426676400;91,6763
20150318;121500;1426677300;91,5929
20150318;123000;1426678200;2165,83
20150318;124500;1426679100;218,13
20150318;130000;1426680000;91,7409
20150318;131500;1426680900;91,5242
20150318;133000;1426681800;1102,6
20150318;134500;1426682700;634,708
20150318;140000;1426683600;238,143
20150318;141500;1426684500;242,41
20150318;143000;1426685400;244,002
20150318;144500;1426686300;425,217
20150318;150000;1426687200;92,382
20150318;151500;1426688100;1618,43
20150318;153000;1426689000;965,196
20150318;154500;1426689900;92,482
20150318;160000;1426690800;536,344
20150318;161500;1426691700;319,955
20150318;163000;1426692600;314,364
20150318;164500;1426693500;350,022
20150318;170000;1426694400;370,655
20150318;171500;1426695300;334,052
20150318;173000;1426696200;213,405
20150318;174500;1426697100;213,072
20150318;180000;1426698000;213,363
20150318;181500;1426698900;379,885
20150318;183000;1426699800;213,646
20150318;184500;1426700700;213,429
20150318;190000;1426701600;213,71
20150318;191500;1426702500;213,71
20150318;193000;1426703400;364,908
20150318;194500;1426704300;213,626
20150318;200000;1426705200;213,886
20150318;201500;1426706100;94,0196
20150318;203000;1426707000;248,043
20150318;204500;1426707900;93,7196
20150318;210000;1426708800;93,9531
20150318;211500;1426709700;94,0698
20150318;213000;1426710600;93,9531
20150318;214500;1426711500;242,592
20150318;220000;1426712400;94,3712
20150318;221500;1426713300;94,2712
20150318;223000;1426714200;94,2712
20150318;224500;1426715100;246,165
20150318;230000;1426716000;94,5729
20150318;231500;1426716900;94,7229
20150318;233000;1426717800;94,8395
20150318;234500;1426718700;257,452
20150319;0;1426719600;94,9152
20150319;1500;1426720500;94,8318
20150319;3000;1426721400;94,8318
20150319;4500;1426722300;268,489
20150319;10000;1426723200;94,6197
20150319;11500;1426724100;94,9363
20150319;13000;1426725000;94,6863
20150319;14500;1426725900;243,26
20150319;20000;1426726800;95,1106
20150319;21500;1426727700;95,1606
20150319;23000;1426728600;95,0273
20150319;24500;1426729500;254,813
20150319;30000;1426730400;95,1106
20150319;31500;1426731300;94,9273
20150319;33000;1426732200;95,1606
20150319;34500;1426733100;146,13
20150319;40000;1426734000;147,987
20150319;41500;1426734900;95,1591
20150319;43000;1426735800;95,1925
20150319;44500;1426736700;248,038
20150319;50000;1426737600;95,0377
20150319;51500;1426738500;214,971
20150319;53000;1426739400;377,413
20150319;54500;1426740300;215,054
20150319;60000;1426741200;94,8703
20150319;61500;1426742100;94,9203
20150319;63000;1426743000;251,369
20150319;64500;1426743900;94,9203
20150319;70000;1426744800;94,5147
20150319;71500;1426745700;94,7647
20150319;73000;1426746600;269,241
20150319;74500;1426747500;94,7147
20150319;80000;1426748400;94,5506
20150319;81500;1426749300;235,726
20150319;83000;1426750200;236,526
20150319;84500;1426751100;243,006
20150319;90000;1426752000;94,3937
20150319;91500;1426752900;94,2604
20150319;93000;1426753800;153,677
20150319;94500;1426754700;290,937
20150319;100000;1426755600;123,749
20150319;101500;1426756500;108,749
20150319;103000;1426757400;94,3994
20150319;104500;1426758300;134,621
20150319;110000;1426759200;241,976
20150319;111500;1426760100;2168,91
20150319;113000;1426761000;1247,99
20150319;114500;1426761900;94,5568
20150319;120000;1426762800;250,362
20150319;121500;1426763700;94,3662
20150319;123000;1426764600;94,2089
20150319;124500;1426765500;94,2756
20150319;130000;1426766400;273,237
20150319;131500;1426767300;93,8337
20150319;133000;1426768200;94,0504
20150319;134500;1426769100;94,0504
20150319;140000;1426770000;94,1275
20150319;141500;1426770900;245,489
20150319;143000;1426771800;93,9942
20150319;144500;1426772700;94,1775
20150319;150000;1426773600;94,1143
20150319;151500;1426774500;94,2143
20150319;153000;1426775400;243,981
20150319;154500;1426776300;94,2143
20150319;160000;1426777200;94,1143
20150319;161500;1426778100;94,3476
20150319;163000;1426779000;261,572
20150319;164500;1426779900;94,581
20150319;170000;1426780800;94,3127
20150319;171500;1426781700;94,1627
20150319;173000;1426782600;94,4793
20150319;174500;1426783500;245,411
20150319;180000;1426784400;94,2756
20150319;181500;1426785300;94,2089
20150319;183000;1426786200;349,742
20150319;184500;1426787100;477,618
20150319;190000;1426788000;323,882
20150319;191500;1426788900;307,707
20150319;193000;1426789800;314,89
20150319;194500;1426790700;306,498
20150319;200000;1426791600;455,179
20150319;201500;1426792500;311,069
20150319;203000;1426793400;309,844
20150319;204500;1426794300;302,569
20150319;210000;1426795200;462,689
20150319;211500;1426796100;315,299
20150319;213000;1426797000;299,108
20150319;214500;1426797900;310,299
20150319;220000;1426798800;482,943
20150319;221500;1426799700;94,3633
20150319;223000;1426800600;94,3633
20150319;224500;1426801500;94,3633
20150319;230000;1426802400;269,942
20150319;231500;1426803300;94,5739
20150319;233000;1426804200;94,6906
20150319;234500;1426805100;94,5406
20150320;0;1426806000;243,019
20150320;1500;1426806900;94,484
20150320;3000;1426807800;94,484
20150320;4500;1426808700;94,3006
20150320;10000;1426809600;254,73
20150320;11500;1426810500;94,4855
20150320;13000;1426811400;94,2355
20150320;14500;1426812300;94,6022
20150320;20000;1426813200;115,875
20150320;21500;1426814100;172,503
20150320;23000;1426815000;94,5271
20150320;24500;1426815900;94,6604
20150320;30000;1426816800;247,034
20150320;31500;1426817700;94,4848
20150320;33000;1426818600;94,7181
20150320;34500;1426819500;258,022
20150320;40000;1426820400;94,7753
20150320;41500;1426821300;94,9086
20150320;43000;1426822200;94,9419
20150320;44500;1426823100;252,235
20150320;50000;1426824000;94,9266
20150320;51500;1426824900;94,8599
20150320;53000;1426825800;94,9766
20150320;54500;1426826700;271,282
20150320;60000;1426827600;94,9546
20150320;61500;1426828500;95,0046
20150320;63000;1426829400;94,7546
20150320;64500;1426830300;106,338
20150320;70000;1426831200;254,765
20150320;71500;1426832100;105,638
20150320;73000;1426833000;105,155
20150320;74500;1426833900;106,155
20150320;80000;1426834800;258,665
20150320;81500;1426835700;106,393
20150320;83000;1426836600;105,56
20150320;84500;1426837500;105,21
20150320;90000;1426838400;116,545
20150320;91500;1426839300;253,734
20150320;93000;1426840200;106,093
20150320;94500;1426841100;105,36
20150320;100000;1426842000;94,8879
20150320;101500;1426842900;251,709
20150320;103000;1426843800;95,1118
20150320;104500;1426844700;94,9879
20150320;110000;1426845600;94,7753
20150320;111500;1426846500;275,695
20150320;113000;1426847400;94,7753
20150320;114500;1426848300;95,0919
20150320;120000;1426849200;105,869
20150320;121500;1426850100;94,6022
20150320;123000;1426851000;245,937
20150320;124500;1426851900;94,6689
20150320;130000;1426852800;94,484
20150320;131500;1426853700;94,2673
20150320;133000;1426854600;94,484
20150320;134500;1426855500;244,334
20150320;140000;1426856400;94,4637
20150320;141500;1426857300;94,6304
20150320;143000;1426858200;94,3304
20150320;144500;1426859100;262,71
20150320;150000;1426860000;94,454
20150320;151500;1426860900;94,554
20150320;153000;1426861800;94,454
20150320;154500;1426862700;94,554
20150320;160000;1426863600;245,771
20150320;161500;1426864500;94,6874
20150320;163000;1426865400;94,554
20150320;164500;1426866300;94,9207
20150320;170000;1426867200;249,463
20150320;171500;1426868100;94,5006
20150320;173000;1426869000;94,8173
20150320;174500;1426869900;94,484
20150320;180000;1426870800;94,9546
20150320;181500;1426871700;243,549
20150320;183000;1426872600;95,2379
20150320;184500;1426873500;95,0212
20150320;190000;1426874400;95,3672
20150320;191500;1426875300;247,995
20150320;193000;1426876200;239,659
20150320;194500;1426877100;234,192
20150320;200000;1426878000;219,523
20150320;201500;1426878900;259,651
20150320;203000;1426879800;95,3485
20150320;204500;1426880700;94,9985
20150320;210000;1426881600;95,3185
20150320;211500;1426882500;272,753
20150320;213000;1426883400;95,3185
20150320;214500;1426884300;95,4352
20150320;220000;1426885200;95,673
20150320;221500;1426886100;244,095
20150320;223000;1426887000;95,573
20150320;224500;1426887900;95,573
20150320;230000;1426888800;95,7933
20150320;231500;1426889700;377,36
20150320;233000;1426890600;216,06
20150320;234500;1426891500;215,91
20150321;0;1426892400;215,996
20150321;1500;1426893300;215,912
20150321;3000;1426894200;198,567
20150321;4500;1426895100;95,7291
20150321;10000;1426896000;95,5959
20150321;11500;1426896900;248,645
20150321;13000;1426897800;95,6626
20150321;14500;1426898700;96,0293
20150321;20000;1426899600;260,277
20150321;21500;1426900500;96,1666
20150321;23000;1426901400;96,0333
20150321;24500;1426902300;96,1666
20150321;30000;1426903200;254,509
20150321;31500;1426904100;96,0456
20150321;33000;1426905000;96,2789
20150321;34500;1426905900;96,2789
20150321;40000;1426906800;274,532
20150321;41500;1426907700;96,5443
20150321;43000;1426908600;96,5777
20150321;44500;1426909500;96,411
20150321;50000;1426910400;96,5857
20150321;51500;1426911300;245,111
20150321;53000;1426912200;96,6357
20150321;54500;1426913100;96,6023
20150321;60000;1426914000;96,6284
20150321;61500;1426914900;249,446
20150321;63000;1426915800;96,4284
20150321;64500;1426916700;96,6784
20150321;70000;1426917600;96,2066
20150321;71500;1426918500;96,4566
20150321;73000;1426919400;244,216
20150321;74500;1426920300;96,4066
20150321;80000;1426921200;106,846
20150321;81500;1426922100;95,9957
20150321;83000;1426923000;253,564
20150321;84500;1426923900;96,0697
20150321;90000;1426924800;95,5979
20150321;91500;1426925700;95,4645
20150321;93000;1426926600;277,447
20150321;94500;1426927500;95,4812
20150321;100000;1426928400;95,3445
20150321;101500;1426929300;95,3445
20150321;103000;1426930200;1995,3
20150321;104500;1426931100;290,182
20150321;110000;1426932000;94,9157
20150321;111500;1426932900;95,0324
20150321;113000;1426933800;94,9157
20150321;114500;1426934700;95,2324
20150321;120000;1426935600;244,646
20150321;121500;1426936500;94,6604
20150321;123000;1426937400;94,6604
20150321;124500;1426938300;94,7271
20150321;130000;1426939200;263,512
20150321;131500;1426940100;94,0854
20150321;133000;1426941000;94,302
20150321;134500;1426941900;94,302
20150321;140000;1426942800;364,057
20150321;141500;1426943700;245,744
20150321;143000;1426944600;94,0568
20150321;144500;1426945500;94,2401
20150321;150000;1426946400;94,302
20150321;151500;1426947300;249,852
20150321;153000;1426948200;94,302
20150321;154500;1426949100;94,402
20150321;160000;1426950000;94,4239
20150321;161500;1426950900;94,6573
20150321;163000;1426951800;243,238
20150321;164500;1426952700;94,8906
20150321;170000;1426953600;95,0266
20150321;171500;1426954500;94,8766
20150321;173000;1426955400;248,276
20150321;174500;1426956300;2084,23
20150321;180000;1426957200;653,553
20150321;181500;1426958100;234,279
20150321;183000;1426959000;410,086
20150321;184500;1426959900;249,862
20150321;190000;1426960800;239,303
20150321;191500;1426961700;242,42
20150321;193000;1426962600;422,586
20150321;194500;1426963500;249,487
20150321;200000;1426964400;259,111
20150321;201500;1426965300;362,303
20150321;203000;1426966200;503,787
20150321;204500;1426967100;365,953
20150321;210000;1426968000;374,153
20150321;211500;1426968900;374,978
20150321;213000;1426969800;507,205
20150321;214500;1426970700;216,053
20150321;220000;1426971600;216,244
20150321;221500;1426972500;216,144
20150321;223000;1426973400;216,144
20150321;224500;1426974300;223,593
20150321;230000;1426975200;96,2789
20150321;231500;1426976100;96,4289
20150321;233000;1426977000;249,698
20150321;234500;1426977900;96,3956
20150322;0;1426978800;96,4286
20150322;1500;1426979700;261,467
20150322;3000;1426980600;96,3453
20150322;4500;1426981500;96,162
20150322;10000;1426982400;96,0211
20150322;11500;1426983300;255,492
20150322;13000;1426984200;96,0878
20150322;14500;1426985100;96,4544
20150322;20000;1426986000;96,533
20150322;21500;1426986900;276,294
20150322;23000;1426987800;96,4496
20150322;24500;1426988700;96,583
20150322;30000;1426989600;96,5752
20150322;31500;1426990500;96,3919
20150322;33000;1426991400;245,304
20150322;34500;1426992300;96,6252
20150322;40000;1426993200;96,6463
20150322;41500;1426994100;96,7796
20150322;43000;1426995000;249,965
20150322;44500;1426995900;96,6463
20150322;50000;1426996800;96,7756
20150322;51500;1426997700;96,7089
20150322;53000;1426998600;96,8256
20150322;54500;1426999500;244,702
20150322;60000;1427000400;107,509
20150322;61500;1427001300;106,809
20150322;63000;1427002200;107,309
20150322;64500;1427003100;266,084
20150322;70000;1427004000;106,78
20150322;71500;1427004900;107,139
20150322;73000;1427005800;96,1893
20150322;74500;1427006700;279,164
20150322;80000;1427007600;95,5391
20150322;81500;1427008500;95,5558
20150322;83000;1427009400;95,4725
20150322;84500;1427010300;2083,03
20150322;90000;1427011200;246,513
20150322;91500;1427012100;94,7824
20150322;93000;1427013000;94,7824
20150322;94500;1427013900;105,416
20150322;100000;1427014800;105,357
20150322;101500;1427015700;254,326
20150322;103000;1427016600;94,4906
20150322;104500;1427017500;94,5239
20150322;110000;1427018400;93,8542
20150322;111500;1427019300;264,247
20150322;113000;1427020200;93,8542
20150322;114500;1427021100;94,1709
20150322;120000;1427022000;104,426
20150322;121500;1427022900;103,643
20150322;123000;1427023800;1781,62
20150322;124500;1427024700;976,974
20150322;130000;1427025600;103,978
20150322;131500;1427026500;103,645
20150322;133000;1427027400;259,284
20150322;134500;1427028300;103,761
20150322;140000;1427029200;92,6264
20150322;141500;1427030100;92,7931
20150322;143000;1427031000;92,4931
20150322;144500;1427031900;511,205
20150322;150000;1427032800;327,292
20150322;151500;1427033700;322,326
20150322;153000;1427034600;319,267
20150322;154500;1427035500;476,278
20150322;160000;1427036400;303,494
20150322;161500;1427037300;303,269
20150322;163000;1427038200;323,961
20150322;164500;1427039100;469,849
20150322;170000;1427040000;301,535
20150322;171500;1427040900;476,269
20150322;173000;1427041800;443,894
20150322;174500;1427042700;627,342
20150322;180000;1427043600;472,952
20150322;181500;1427044500;247,985
20150322;183000;1427045400;236,544
20150322;184500;1427046300;407,711
20150322;190000;1427047200;278,298
20150322;191500;1427048100;186,089
20150322;193000;1427049000;214,856
20150322;194500;1427049900;377,497
20150322;200000;1427050800;215,11
20150322;201500;1427051700;215,243
20150322;203000;1427052600;215,293
20150322;204500;1427053500;214,943
20150322;210000;1427054400;363,65
20150322;211500;1427055300;215,088
20150322;213000;1427056200;214,971
20150322;214500;1427057100;368,747
20150322;220000;1427058000;215,366
20150322;221500;1427058900;215,266
20150322;223000;1427059800;381,523
20150322;224500;1427060700;215,266
20150322;230000;1427061600;215,447
20150322;231500;1427062500;215,597
20150322;233000;1427063400;255,777
20150322;234500;1427064300;95,5638
20150323;0;1427065200;215,581
20150323;1500;1427066100;215,498
20150323;3000;1427067000;396,537
20150323;4500;1427067900;215,314
20150323;10000;1427068800;95,3117
20150323;11500;1427069700;95,6284
20150323;13000;1427070600;95,3784
20150323;14500;1427071500;244,424
20150323;20000;1427072400;95,7912
20150323;21500;1427073300;95,8412
20150323;23000;1427074200;95,7079
20150323;24500;1427075100;249,483
20150323;30000;1427076000;95,8859
20150323;31500;1427076900;95,7026
20150323;33000;1427077800;95,9359
20150323;34500;1427078700;95,9359
20150323;40000;1427079600;243,969
20150323;41500;1427080500;96,1394
20150323;43000;1427081400;96,1727
20150323;44500;1427082300;96,0061
20150323;50000;1427083200;255,534
20150323;51500;1427084100;96,2784
20150323;53000;1427085000;96,2379
20150323;54500;1427085900;96,2045
20150323;60000;1427086800;279,546
20150323;61500;1427087700;96,0054
20150323;63000;1427088600;106,589
20150323;64500;1427089500;106,972
20150323;70000;1427090400;105,852
20150323;71500;1427091300;247,154
20150323;73000;1427092200;95,3185
20150323;74500;1427093100;95,4019
20150323;80000;1427094000;94,4604
20150323;81500;1427094900;105,277
20150323;83000;1427095800;254,893
20150323;84500;1427096700;105,177
20150323;90000;1427097600;92,9168
20150323;91500;1427098500;92,7835
20150323;93000;1427099400;264,501
20150323;94500;1427100300;92,8001
20150323;100000;1427101200;92,1165
20150323;101500;1427102100;92,1165
20150323;103000;1427103000;92,1832
20150323;104500;1427103900;243,761
20150323;110000;1427104800;91,2841
20150323;111500;1427105700;102,017
20150323;113000;1427106600;101,551
20150323;114500;1427107500;506,396
20150323;120000;1427108400;321,447
20150323;121500;1427109300;349,239
20150323;123000;1427110200;328,247
20150323;124500;1427111100;320,647
20150323;130000;1427112000;249,631
20150323;131500;1427112900;100,702
20150323;133000;1427113800;101,118
20150323;134500;1427114700;100,368
20150323;140000;1427115600;253,066
20150323;141500;1427116500;88,9228
20150323;143000;1427117400;88,6228
20150323;144500;1427118300;88,8061
20150323;150000;1427119200;255,828
20150323;151500;1427120100;89,0771
20150323;153000;1427121000;88,9771
20150323;154500;1427121900;89,0771
20150323;160000;1427122800;270,804
20150323;161500;1427123700;89,4561
20150323;163000;1427124600;89,3227
20150323;164500;1427125500;89,6894
20150323;170000;1427126400;240,049
20150323;171500;1427127300;90,8003
20150323;173000;1427128200;91,117
20150323;174500;1427129100;90,7837
20150323;180000;1427130000;255,512
20150323;181500;1427130900;456,773
20150323;183000;1427131800;244,146
20150323;184500;1427132700;278,479
20150323;190000;1427133600;299,76
20150323;191500;1427134500;482,679
20150323;193000;1427135400;375,301
20150323;194500;1427136300;368,076
20150323;200000;1427137200;494,379
20150323;201500;1427138100;372,448
20150323;203000;1427139000;372,931
20150323;204500;1427139900;543,035
20150323;210000;1427140800;376,804
20150323;211500;1427141700;372,004
20150323;213000;1427142600;213,296
20150323;214500;1427143500;374,515
20150323;220000;1427144400;93,7166
20150323;221500;1427145300;93,6166
20150323;223000;1427146200;354,033
20150323;224500;1427147100;395,53
20150323;230000;1427148000;213,72
20150323;231500;1427148900;213,87
20150323;233000;1427149800;213,986
20150323;234500;1427150700;213,836
20150324;0;1427151600;321,32
20150324;1500;1427152500;52,61
20150324;3000;1427153400;52,61
20150324;4500;1427154300;52,4267
20150324;10000;1427155200;206,395
20150324;11500;1427156100;52,4933
20150324;13000;1427157000;52,2433
20150324;14500;1427157900;52,61
20150324;20000;1427158800;52,56
20150324;21500;1427159700;200,608
20150324;23000;1427160600;52,4767
20150324;24500;1427161500;52,61
20150324;30000;1427162400;52,56
20150324;31500;1427163300;212,448
20150324;33000;1427164200;52,7673
20150324;34500;1427165100;52,61
20150324;40000;1427166000;52,61
20150324;41500;1427166900;236,788
20150324;43000;1427167800;52,7767
20150324;44500;1427168700;52,61
20150324;50000;1427169600;52,6767
20150324;51500;1427170500;52,61
20150324;53000;1427171400;204,691
20150324;54500;1427172300;172,693
20150324;60000;1427173200;172,677
20150324;61500;1427174100;52,7267
20150324;63000;1427175000;52,4767
20150324;64500;1427175900;202,559
20150324;70000;1427176800;52,4933
20150324;71500;1427177700;52,7433
20150324;73000;1427178600;52,61
20150324;74500;1427179500;226,053
20150324;80000;1427180400;52,6767
20150324;81500;1427181300;52,6933
20150324;83000;1427182200;52,61
20150324;84500;1427183100;52,61
20150324;90000;1427184000;204,469
20150324;91500;1427184900;52,4767
20150324;93000;1427185800;52,4767
20150324;94500;1427186700;52,4933
20150324;100000;1427187600;210,515
20150324;101500;1427188500;986,769
20150324;103000;1427189400;52,6767
20150324;104500;1427190300;324,86
20150324;110000;1427191200;275,693
20150324;111500;1427192100;201,545
20150324;113000;1427193000;52,61
20150324;114500;1427193900;52,9267
20150324;120000;1427194800;52,6933
20150324;121500;1427195700;207,37
20150324;123000;1427196600;52,61
20150324;124500;1427197500;52,6767
20150324;130000;1427198400;52,61
20150324;131500;1427199300;220,31
20150324;133000;1427200200;52,61
20150324;134500;1427201100;52,61
20150324;140000;1427202000;52,56
20150324;141500;1427202900;235,146
20150324;143000;1427203800;52,4267
20150324;144500;1427204700;52,61
20150324;150000;1427205600;52,61
20150324;151500;1427206500;202,018
20150324;153000;1427207400;52,61
20150324;154500;1427208300;52,71
20150324;160000;1427209200;52,61
20150324;161500;1427210100;217,108
20150324;163000;1427211000;52,71
20150324;164500;1427211900;53,0767
20150324;170000;1427212800;52,7767
20150324;171500;1427213700;52,6267
20150324;173000;1427214600;2244,12
20150324;174500;1427215500;52,61
20150324;180000;1427216400;52,6767
20150324;181500;1427217300;207,195
20150324;183000;1427218200;52,96
20150324;184500;1427219100;52,7433
20150324;190000;1427220000;221,319
20150324;191500;1427220900;52,8433
20150324;193000;1427221800;52,7767
20150324;194500;1427222700;52,76
20150324;200000;1427223600;214,831
20150324;201500;1427224500;52,91
20150324;203000;1427225400;52,96
20150324;204500;1427226300;52,61
20150324;210000;1427227200;235,135
20150324;211500;1427228100;52,7267
20150324;213000;1427229000;52,61
20150324;214500;1427229900;52,7267
20150324;220000;1427230800;52,71
20150324;221500;1427231700;201,254
20150324;223000;1427232600;52,61
20150324;224500;1427233500;52,61
20150324;230000;1427234400;52,61
20150324;231500;1427235300;207,607
20150324;233000;1427236200;52,8767
20150324;234500;1427237100;52,7267
20150325;0;1427238000;92,8005
20150325;1500;1427238900;92,7172
20150325;3000;1427239800;240,697
20150325;4500;1427240700;92,5339
20150325;10000;1427241600;92,0768
20150325;11500;1427242500;92,3935
20150325;13000;1427243400;252,661
20150325;14500;1427244300;92,5101
20150325;20000;1427245200;92,7479
20150325;21500;1427246100;92,7979
20150325;23000;1427247000;276,657
20150325;24500;1427247900;92,7979
20150325;30000;1427248800;92,8275
20150325;31500;1427249700;92,6441
20150325;33000;1427250600;92,8775
20150325;34500;1427251500;245,051
20150325;40000;1427252400;93,2221
20150325;41500;1427253300;93,3554
20150325;43000;1427254200;93,3887
20150325;44500;1427255100;93,2221
20150325;50000;1427256000;243,142
20150325;51500;1427256900;93,2959
20150325;53000;1427257800;93,4125
20150325;54500;1427258700;93,3792
20150325;60000;1427259600;268,738
20150325;61500;1427260500;93,6635
20150325;63000;1427261400;93,4135
20150325;64500;1427262300;93,6635
20150325;70000;1427263200;93,1054
20150325;71500;1427264100;245,477
20150325;73000;1427265000;93,2221
20150325;74500;1427265900;103,922
20150325;80000;1427266800;102,495
20150325;81500;1427267700;262,102
20150325;83000;1427268600;103,328
20150325;84500;1427269500;92,1617
20150325;90000;1427270400;91,6427
20150325;91500;1427271300;91,5094
20150325;93000;1427272200;240,346
20150325;94500;1427273100;91,526
20150325;100000;1427274000;90,294
20150325;101500;1427274900;90,294
20150325;103000;1427275800;245,811
20150325;104500;1427276700;565,236
20150325;110000;1427277600;89,6795
20150325;111500;1427278500;89,7961
20150325;113000;1427279400;258,662
20150325;114500;1427280300;89,9961
20150325;120000;1427281200;89,6152
20150325;121500;1427282100;89,5319
20150325;123000;1427283000;272,406
20150325;124500;1427283900;89,5986
20150325;130000;1427284800;88,5375
20150325;131500;1427285700;88,3208
20150325;133000;1427286600;237,88
20150325;134500;1427287500;88,5375
20150325;140000;1427288400;335,389
20150325;141500;1427289300;308,956
20150325;143000;1427290200;501,348
20150325;144500;1427291100;316,273
20150325;150000;1427292000;309,829
20150325;151500;1427292900;89,7795
20150325;153000;1427293800;89,6795
20150325;154500;1427294700;238,721
20150325;160000;1427295600;90,8417
20150325;161500;1427296500;91,075
20150325;163000;1427297400;246,103
20150325;164500;1427298300;91,3084
20150325;170000;1427299200;91,7094
20150325;171500;1427300100;261,276
