#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- sum profile for the simulated household group --- Number of households: 1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;P_el;FALSE;FALSE;W;load_el;Sum of synthetic load profile for all electrical demand of the simulated activities
YYYYMMDD;hhmmss;unixtimestamp;P_el
20150408;90000;1428476400;414,047
20150408;91500;1428477300;198,561
20150408;93000;1428478200;198,199
20150408;94500;1428479100;198,282
20150408;100000;1428480000;194,127
20150408;101500;1428480900;370,188
20150408;103000;1428481800;193,993
20150408;104500;1428482700;194,127
20150408;110000;1428483600;195,938
20150408;111500;1428484500;226,96
20150408;113000;1428485400;369,032
20150408;114500;1428486300;196,071
20150408;120000;1428487200;194,639
20150408;121500;1428488100;194,773
20150408;123000;1428489000;368,532
20150408;124500;1428489900;194,956
20150408;130000;1428490800;192,967
20150408;131500;1428491700;193,234
20150408;133000;1428492600;411,047
20150408;134500;1428493500;452,47
20150408;140000;1428494400;1379,93
20150408;141500;1428495300;1067,48
20150408;143000;1428496200;504,553
20150408;144500;1428497100;686,776
20150408;150000;1428498000;514,065
20150408;151500;1428498900;196,853
20150408;153000;1428499800;196,72
20150408;154500;1428500700;207,503
20150408;160000;1428501600;382,454
20150408;161500;1428502500;196,937
20150408;163000;1428503400;196,787
20150408;164500;1428504300;451,179
20150408;170000;1428505200;638,776
20150408;171500;1428506100;560,823
20150408;173000;1428507000;553,156
20150408;174500;1428507900;570,423
20150408;180000;1428508800;605,605
20150408;181500;1428509700;766,904
20150408;183000;1428510600;574,805
20150408;184500;1428511500;567,447
20150408;190000;1428512400;210,89
20150408;191500;1428513300;389,352
20150408;193000;1428514200;597,123
20150408;194500;1428515100;572,273
20150408;200000;1428516000;580,649
20150408;201500;1428516900;1039,83
20150408;203000;1428517800;581,522
20150408;204500;1428518700;554,733
20150408;210000;1428519600;559,138
20150408;211500;1428520500;550,396
20150408;213000;1428521400;724,532
20150408;214500;1428522300;536,713
20150408;220000;1428523200;515,251
20150408;221500;1428524100;422,518
20150408;223000;1428525000;1284,91
20150408;224500;1428525900;544,351
20150408;230000;1428526800;329,447
20150408;231500;1428527700;553,896
20150408;233000;1428528600;344,081
20150408;234500;1428529500;206,506
20150409;0;1428530400;324,381
20150409;1500;1428531300;324,465
20150409;3000;1428532200;497,875
20150409;4500;1428533100;324,331
20150409;10000;1428534000;324,231
20150409;11500;1428534900;324,348
20150409;13000;1428535800;381,301
20150409;14500;1428536700;204,365
20150409;20000;1428537600;204,824
20150409;21500;1428538500;291,932
20150409;23000;1428539400;297,975
20150409;24500;1428540300;204,824
20150409;30000;1428541200;204,707
20150409;31500;1428542100;375,989
20150409;33000;1428543000;324,874
20150409;34500;1428543900;324,824
20150409;40000;1428544800;204,921
20150409;41500;1428545700;375,391
20150409;43000;1428546600;204,921
20150409;44500;1428547500;205,037
20150409;50000;1428548400;205,017
20150409;51500;1428549300;378,21
20150409;53000;1428550200;204,884
20150409;54500;1428551100;204,917
20150409;60000;1428552000;325,197
20150409;61500;1428552900;507,953
20150409;63000;1428553800;324,03
20150409;64500;1428554700;367,487
20150409;70000;1428555600;273,826
20150409;71500;1428556500;479,729
20150409;73000;1428557400;241,924
20150409;74500;1428558300;204,843
20150409;80000;1428559200;204,264
20150409;81500;1428560100;204,131
20150409;83000;1428561000;380,239
20150409;84500;1428561900;204,281
20150409;90000;1428562800;203,046
20150409;91500;1428563700;202,763
20150409;93000;1428564600;203,013
20150409;94500;1428565500;376,038
20150409;100000;1428566400;364,899
20150409;101500;1428567300;348,074
20150409;103000;1428568200;201,757
20150409;104500;1428569100;375,915
20150409;110000;1428570000;201,432
20150409;111500;1428570900;201,632
20150409;113000;1428571800;201,482
20150409;114500;1428572700;410,701
20150409;120000;1428573600;201,199
20150409;121500;1428574500;201,332
20150409;123000;1428575400;352,432
20150409;124500;1428576300;377,99
20150409;130000;1428577200;761,427
20150409;131500;1428578100;569,288
20150409;133000;1428579000;825,754
20150409;134500;1428579900;643,546
20150409;140000;1428580800;420,944
20150409;141500;1428581700;599,443
20150409;143000;1428582600;673,361
20150409;144500;1428583500;639,236
20150409;150000;1428584400;643,107
20150409;151500;1428585300;836,105
20150409;153000;1428586200;632,573
20150409;154500;1428587100;637,607
20150409;160000;1428588000;609,469
20150409;161500;1428588900;426,132
20150409;163000;1428589800;588,666
20150409;164500;1428590700;399,319
20150409;170000;1428591600;200,235
20150409;171500;1428592500;200,235
20150409;173000;1428593400;378,969
20150409;174500;1428594300;215,935
20150409;180000;1428595200;366,39
20150409;181500;1428596100;376,032
20150409;183000;1428597000;460
20150409;184500;1428597900;384,182
20150409;190000;1428598800;293,141
20150409;191500;1428599700;308,241
20150409;193000;1428600600;576,974
20150409;194500;1428601500;991,55
20150409;200000;1428602400;940,281
20150409;201500;1428603300;2232,75
20150409;203000;1428604200;1199,4
20150409;204500;1428605100;1267,24
20150409;210000;1428606000;2092,93
20150409;211500;1428606900;3754,82
20150409;213000;1428607800;3940,95
20150409;214500;1428608700;857,68
20150409;220000;1428609600;668,818
20150409;221500;1428610500;652,093
20150409;223000;1428611400;623,293
20150409;224500;1428612300;807,517
20150409;230000;1428613200;617,832
20150409;231500;1428614100;614,415
20150409;233000;1428615000;638,424
20150409;234500;1428615900;644,616
20150410;0;1428616800;452,205
20150410;1500;1428617700;325,247
20150410;3000;1428618600;671,148
20150410;4500;1428619500;815,607
20150410;10000;1428620400;684,236
20150410;11500;1428621300;700,92
20150410;13000;1428622200;860,579
20150410;14500;1428623100;566,053
20150410;20000;1428624000;354,915
20150410;21500;1428624900;331,456
20150410;23000;1428625800;377,051
20150410;24500;1428626700;206,59
20150410;30000;1428627600;207,258
20150410;31500;1428628500;207,374
20150410;33000;1428629400;380,816
20150410;34500;1428630300;207,374
20150410;40000;1428631200;207,46
20150410;41500;1428632100;207,46
20150410;43000;1428633000;391,115
20150410;44500;1428633900;207,576
20150410;50000;1428634800;328,212
20150410;51500;1428635700;328,095
20150410;53000;1428636600;418,95
20150410;54500;1428637500;262,852
20150410;60000;1428638400;208,54
20150410;61500;1428639300;208,673
20150410;63000;1428640200;208,54
20150410;64500;1428641100;473,663
20150410;70000;1428642000;277,698
20150410;71500;1428642900;236,831
20150410;73000;1428643800;207,931
20150410;74500;1428644700;207,998
20150410;80000;1428645600;378,6
20150410;81500;1428646500;205,586
20150410;83000;1428647400;216,92
20150410;84500;1428648300;217,103
20150410;90000;1428649200;388,765
20150410;91500;1428650100;213,862
20150410;93000;1428651000;203,845
20150410;94500;1428651900;203,928
20150410;100000;1428652800;413,872
20150410;101500;1428653700;202,892
20150410;103000;1428654600;202,642
20150410;104500;1428655500;202,775
20150410;110000;1428656400;201,199
20150410;111500;1428657300;643,564
20150410;113000;1428658200;425,899
20150410;114500;1428659100;433,665
20150410;120000;1428660000;419,465
20150410;121500;1428660900;201,332
20150410;123000;1428661800;376,031
20150410;124500;1428662700;201,515
20150410;130000;1428663600;201,299
20150410;131500;1428664500;201,565
20150410;133000;1428665400;412,862
20150410;134500;1428666300;201,199
20150410;140000;1428667200;1070,32
20150410;141500;1428668100;1700,33
20150410;143000;1428669000;200,648
20150410;144500;1428669900;654,502
20150410;150000;1428670800;2626,15
20150410;151500;1428671700;2585,16
20150410;153000;1428672600;486,202
20150410;154500;1428673500;682,58
20150410;160000;1428674400;496,887
20150410;161500;1428675300;2590,04
20150410;163000;1428676200;199,172
20150410;164500;1428677100;369,015
20150410;170000;1428678000;357,095
20150410;171500;1428678900;2376,21
20150410;173000;1428679800;209,327
20150410;174500;1428680700;209,427
20150410;180000;1428681600;381,15
20150410;181500;1428682500;438,406
20150410;183000;1428683400;624,531
20150410;184500;1428684300;2217,68
20150410;190000;1428685200;734,099
20150410;191500;1428686100;1212,34
20150410;193000;1428687000;709,675
20150410;194500;1428687900;2593,63
20150410;200000;1428688800;405,927
20150410;201500;1428689700;405,843
20150410;203000;1428690600;405,793
20150410;204500;1428691500;451,061
20150410;210000;1428692400;2760,4
20150410;211500;1428693300;405,486
20150410;213000;1428694200;405,269
20150410;214500;1428695100;405,469
20150410;220000;1428696000;498,45
20150410;221500;1428696900;320,963
20150410;223000;1428697800;405,963
20150410;224500;1428698700;424,897
20150410;230000;1428699600;813,288
20150410;231500;1428700500;561,002
20150410;233000;1428701400;320,669
20150410;234500;1428702300;492,71
20150411;0;1428703200;613,963
20150411;1500;1428704100;548,479
20150411;3000;1428705000;541,771
20150411;4500;1428705900;717,626
20150411;10000;1428706800;417,213
20150411;11500;1428707700;417,979
20150411;13000;1428708600;422,479
20150411;14500;1428709500;587,465
20150411;20000;1428710400;417,313
20150411;21500;1428711300;423,721
20150411;23000;1428712200;413,629
20150411;24500;1428713100;605,48
20150411;30000;1428714000;423,432
20150411;31500;1428714900;413,299
20150411;33000;1428715800;426,44
20150411;34500;1428716700;600,043
20150411;40000;1428717600;493,754
20150411;41500;1428718500;431,31
20150411;43000;1428719400;429,927
20150411;44500;1428720300;410,244
20150411;50000;1428721200;379,414
20150411;51500;1428722100;202,658
20150411;53000;1428723000;202,642
20150411;54500;1428723900;202,675
20150411;60000;1428724800;203,18
20150411;61500;1428725700;376,112
20150411;63000;1428726600;203,18
20150411;64500;1428727500;203,096
20150411;70000;1428728400;203,413
20150411;71500;1428729300;377,942
20150411;73000;1428730200;203,463
20150411;74500;1428731100;203,529
20150411;80000;1428732000;202,581
20150411;81500;1428732900;415,587
20150411;83000;1428733800;202,448
20150411;84500;1428734700;202,598
20150411;90000;1428735600;211,369
20150411;91500;1428736500;210,819
20150411;93000;1428737400;394,868
20150411;94500;1428738300;200,602
20150411;100000;1428739200;210,072
20150411;101500;1428740100;199,205
20150411;103000;1428741000;198,955
20150411;104500;1428741900;373,909
20150411;110000;1428742800;478,207
20150411;111500;1428743700;442,766
20150411;113000;1428744600;438,466
20150411;114500;1428745500;637,669
20150411;120000;1428746400;2439,99
20150411;121500;1428747300;1549,77
20150411;123000;1428748200;732,106
20150411;124500;1428749100;438,42
20150411;130000;1428750000;588,091
20150411;131500;1428750900;412,27
20150411;133000;1428751800;424,586
20150411;134500;1428752700;404,703
20150411;140000;1428753600;578,394
20150411;141500;1428754500;422,908
20150411;143000;1428755400;404,058
20150411;144500;1428756300;399,724
20150411;150000;1428757200;548,051
20150411;151500;1428758100;515,105
20150411;153000;1428759000;411,192
20150411;154500;1428759900;202,476
20150411;160000;1428760800;202,049
20150411;161500;1428761700;373,2
20150411;163000;1428762600;202,015
20150411;164500;1428763500;202,165
20150411;170000;1428764400;200,457
20150411;171500;1428765300;638,687
20150411;173000;1428766200;426,465
20150411;174500;1428767100;437,44
20150411;180000;1428768000;622,671
20150411;181500;1428768900;423,109
20150411;183000;1428769800;423,777
20150411;184500;1428770700;478,435
20150411;190000;1428771600;779,9
20150411;191500;1428772500;1095,34
20150411;193000;1428773400;1817,11
20150411;194500;1428774300;2012,98
20150411;200000;1428775200;2294,61
20150411;201500;1428776100;823,604
20150411;203000;1428777000;786,461
20150411;204500;1428777900;778,457
20150411;210000;1428778800;2897,59
20150411;211500;1428779700;891,406
20150411;213000;1428780600;716,788
20150411;214500;1428781500;723,038
20150411;220000;1428782400;894,229
20150411;221500;1428783300;558,836
20150411;223000;1428784200;563,711
20150411;224500;1428785100;330,586
20150411;230000;1428786000;490,901
20150411;231500;1428786900;199,969
20150411;233000;1428787800;200,302
20150411;234500;1428788700;201,035
20150412;0;1428789600;374,522
20150412;1500;1428790500;201,214
20150412;3000;1428791400;201,131
20150412;4500;1428792300;201,081
20150412;10000;1428793200;251,91
20150412;11500;1428794100;186,227
20150412;13000;1428795000;186,193
20150412;14500;1428795900;66,2433
20150412;20000;1428796800;204,798
20150412;21500;1428797700;178,668
20150412;23000;1428798600;66,06
20150412;24500;1428799500;66,11
20150412;30000;1428800400;65,9933
20150412;31500;1428801300;242,994
20150412;33000;1428802200;66,16
20150412;34500;1428803100;66,11
20150412;40000;1428804000;66,11
20150412;41500;1428804900;66,11
20150412;43000;1428805800;238,909
20150412;44500;1428806700;66,2267
20150412;50000;1428807600;66,11
20150412;51500;1428808500;65,9933
20150412;53000;1428809400;240,553
20150412;54500;1428810300;66,01
20150412;60000;1428811200;66,1933
20150412;61500;1428812100;66,3267
20150412;63000;1428813000;280,926
20150412;64500;1428813900;66,11
20150412;70000;1428814800;66,11
20150412;71500;1428815700;66,2267
20150412;73000;1428816600;66,16
20150412;74500;1428817500;250,597
20150412;80000;1428818400;66,2433
20150412;81500;1428819300;77,0433
20150412;83000;1428820200;76,11
20150412;84500;1428821100;77,0933
20150412;90000;1428822000;252,487
20150412;91500;1428822900;76,2433
20150412;93000;1428823800;66,0267
20150412;94500;1428824700;66,11
20150412;100000;1428825600;280,904
20150412;101500;1428826500;66,2267
20150412;103000;1428827400;65,9767
20150412;104500;1428828300;66,11
20150412;110000;1428829200;66,11
20150412;111500;1428830100;239,599
20150412;113000;1428831000;66,16
20150412;114500;1428831900;66,2433
20150412;120000;1428832800;66,11
20150412;121500;1428833700;245,68
20150412;123000;1428834600;66,2433
20150412;124500;1428835500;66,4267
20150412;130000;1428836400;211,693
20150412;131500;1428837300;446,908
20150412;133000;1428838200;345,654
20150412;134500;1428839100;66,11
20150412;140000;1428840000;66,1767
20150412;141500;1428840900;66,21
20150412;143000;1428841800;237,85
20150412;144500;1428842700;331,535
20150412;150000;1428843600;433,652
20150412;151500;1428844500;216,093
20150412;153000;1428845400;387,302
20150412;154500;1428846300;214,377
20150412;160000;1428847200;219,402
20150412;161500;1428848100;411,637
20150412;163000;1428849000;215,402
20150412;164500;1428849900;66,21
20150412;170000;1428850800;338,577
20150412;171500;1428851700;439,552
20150412;173000;1428852600;613,846
20150412;174500;1428853500;446,26
20150412;180000;1428854400;466,235
20150412;181500;1428855300;465,085
20150412;183000;1428856200;2562,89
20150412;184500;1428857100;403,148
20150412;190000;1428858000;371,415
20150412;191500;1428858900;405,673
20150412;193000;1428859800;444,352
20150412;194500;1428860700;271,227
20150412;200000;1428861600;271,193
20150412;201500;1428862500;582,998
20150412;203000;1428863400;679,918
20150412;204500;1428864300;642,385
20150412;210000;1428865200;644,66
20150412;211500;1428866100;803,251
20150412;213000;1428867000;774,118
20150412;214500;1428867900;548,268
20150412;220000;1428868800;420,427
20150412;221500;1428869700;513,921
20150412;223000;1428870600;353,793
20150412;224500;1428871500;181,727
20150412;230000;1428872400;66,06
20150412;231500;1428873300;257,772
20150412;233000;1428874200;219,702
20150412;234500;1428875100;206,493
20150413;0;1428876000;66,16
20150413;1500;1428876900;169,004
20150413;3000;1428877800;207,422
20150413;4500;1428878700;66,11
20150413;10000;1428879600;66,11
20150413;11500;1428880500;66,2267
20150413;13000;1428881400;243,302
20150413;14500;1428882300;66,2433
20150413;20000;1428883200;66,11
20150413;21500;1428884100;66,2267
20150413;23000;1428885000;66,06
20150413;24500;1428885900;238,868
20150413;30000;1428886800;65,9933
20150413;31500;1428887700;66,11
20150413;33000;1428888600;66,16
20150413;34500;1428889500;240,747
20150413;40000;1428890400;66,11
20150413;41500;1428891300;66,11
20150413;43000;1428892200;66,11
20150413;44500;1428893100;282,205
20150413;50000;1428894000;66,11
20150413;51500;1428894900;65,9933
20150413;53000;1428895800;65,9767
20150413;54500;1428896700;186,01
20150413;60000;1428897600;371,462
20150413;61500;1428898500;186,327
20150413;63000;1428899400;185,027
20150413;64500;1428900300;1074,13
20150413;70000;1428901200;429,266
20150413;71500;1428902100;2258,54
20150413;73000;1428903000;66,16
20150413;74500;1428903900;66,2267
20150413;80000;1428904800;66,2433
20150413;81500;1428905700;282,19
20150413;83000;1428906600;66,11
20150413;84500;1428907500;66,26
20150413;90000;1428908400;366,06
20150413;91500;1428909300;65,7767
20150413;93000;1428910200;277,627
20150413;94500;1428911100;298,418
20150413;100000;1428912000;545,793
20150413;101500;1428912900;515,777
20150413;103000;1428913800;478,115
20150413;104500;1428914700;284,377
20150413;110000;1428915600;287,902
20150413;111500;1428916500;286,577
20150413;113000;1428917400;121,686
20150413;114500;1428918300;234,896
20150413;120000;1428919200;66,11
20150413;121500;1428920100;66,2433
20150413;123000;1428921000;325,56
20150413;124500;1428921900;2493,66
20150413;130000;1428922800;298,543
20150413;131500;1428923700;313,11
20150413;133000;1428924600;286,21
20150413;134500;1428925500;487,087
20150413;140000;1428926400;293,643
20150413;141500;1428927300;286,36
20150413;143000;1428928200;499,901
20150413;144500;1428929100;277,927
20150413;150000;1428930000;274,943
20150413;151500;1428930900;441,743
20150413;153000;1428931800;1656,88
20150413;154500;1428932700;1842,86
20150413;160000;1428933600;1694,55
20150413;161500;1428934500;1874,7
20150413;163000;1428935400;1665,04
20150413;164500;1428936300;1638,28
20150413;170000;1428937200;1472,13
20150413;171500;1428938100;1395,29
20150413;173000;1428939000;217,337
20150413;174500;1428939900;384,317
20150413;180000;1428940800;66,16
20150413;181500;1428941700;66,11
20150413;183000;1428942600;2401,55
20150413;184500;1428943500;2301,49
20150413;190000;1428944400;170,603
20150413;191500;1428945300;221,953
20150413;193000;1428946200;442,106
20150413;194500;1428947100;518,348
20150413;200000;1428948000;2628,17
20150413;201500;1428948900;834,159
20150413;203000;1428949800;716,867
20150413;204500;1428950700;494,093
20150413;210000;1428951600;407,402
20150413;211500;1428952500;553,393
20150413;213000;1428953400;1597,49
20150413;214500;1428954300;1155,68
20150413;220000;1428955200;3596,13
20150413;221500;1428956100;1197,39
20150413;223000;1428957000;1617,85
20150413;224500;1428957900;1090,59
20150413;230000;1428958800;1161,2
20150413;231500;1428959700;551,385
20150413;233000;1428960600;368,385
20150413;234500;1428961500;364,386
20150414;0;1428962400;186,16
20150414;1500;1428963300;186,243
20150414;3000;1428964200;186,16
20150414;4500;1428965100;186,11
20150414;10000;1428966000;238,807
20150414;11500;1428966900;66,2267
20150414;13000;1428967800;66,1933
20150414;14500;1428968700;66,2433
20150414;20000;1428969600;240,931
20150414;21500;1428970500;66,2267
20150414;23000;1428971400;66,06
20150414;24500;1428972300;66,11
20150414;30000;1428973200;282,85
20150414;31500;1428974100;66,11
20150414;33000;1428975000;66,16
20150414;34500;1428975900;66,11
20150414;40000;1428976800;221,002
20150414;41500;1428977700;391,428
20150414;43000;1428978600;215,227
20150414;44500;1428979500;66,2267
20150414;50000;1428980400;66,11
20150414;51500;1428981300;65,9933
20150414;53000;1428982200;241,533
20150414;54500;1428983100;66,01
20150414;60000;1428984000;186,193
20150414;61500;1428984900;186,327
20150414;63000;1428985800;402,006
20150414;64500;1428986700;154,943
20150414;70000;1428987600;166,617
20150414;71500;1428988500;95,06
20150414;73000;1428989400;66,16
20150414;74500;1428990300;250,214
20150414;80000;1428991200;76,51
20150414;81500;1428992100;77,2933
20150414;83000;1428993000;66,11
20150414;84500;1428993900;257,57
20150414;90000;1428994800;76,06
20150414;91500;1428995700;76,5933
20150414;93000;1428996600;456,71
20150414;94500;1428997500;97,8219
20150414;100000;1428998400;248,322
20150414;101500;1428999300;77,0433
20150414;103000;1429000200;76,7933
20150414;104500;1429001100;66,11
20150414;110000;1429002000;1428,86
20150414;111500;1429002900;1294,95
20150414;113000;1429003800;1312,66
20150414;114500;1429004700;205,443
20150414;120000;1429005600;239,46
20150414;121500;1429006500;66,2433
20150414;123000;1429007400;66,2433
20150414;124500;1429008300;273,397
20150414;130000;1429009200;66,21
20150414;131500;1429010100;66,4767
20150414;133000;1429011000;66,1767
20150414;134500;1429011900;66,11
20150414;140000;1429012800;240,201
20150414;141500;1429013700;926,392
20150414;143000;1429014600;294,912
20150414;144500;1429015500;2563
20150414;150000;1429016400;2207,27
20150414;151500;1429017300;1179,55
20150414;153000;1429018200;283,177
20150414;154500;1429019100;290,206
20150414;160000;1429020000;475,27
20150414;161500;1429020900;275,793
20150414;163000;1429021800;292,043
20150414;164500;1429022700;740,42
20150414;170000;1429023600;493,81
20150414;171500;1429024500;296,327
20150414;173000;1429025400;285,327
20150414;174500;1429026300;452,028
20150414;180000;1429027200;443,427
20150414;181500;1429028100;408,143
20150414;183000;1429029000;201,853
20150414;184500;1429029900;416,458
20150414;190000;1429030800;281,06
20150414;191500;1429031700;584,068
20150414;193000;1429032600;413,785
20150414;194500;1429033500;603,838
20150414;200000;1429034400;403,985
20150414;201500;1429035300;756,76
20150414;203000;1429036200;903,668
20150414;204500;1429037100;827,563
20150414;210000;1429038000;801,878
20150414;211500;1429038900;553,952
20150414;213000;1429039800;2896,15
20150414;214500;1429040700;996,502
20150414;220000;1429041600;916,85
20150414;221500;1429042500;570,877
20150414;223000;1429043400;702,493
20150414;224500;1429044300;658,368
20150414;230000;1429045200;669,56
20150414;231500;1429046100;827,982
20150414;233000;1429047000;648,802
20150414;234500;1429047900;632,31
20150415;0;1429048800;495,885
20150415;1500;1429049700;631,066
20150415;3000;1429050600;287,01
20150415;4500;1429051500;270,885
20150415;10000;1429052400;281,96
20150415;11500;1429053300;508,488
20150415;13000;1429054200;277,194
20150415;14500;1429055100;281,26
20150415;20000;1429056000;293,602
20150415;21500;1429056900;266,227
20150415;23000;1429057800;467,637
20150415;24500;1429058700;293,093
20150415;30000;1429059600;266,293
20150415;31500;1429060500;281,093
20150415;33000;1429061400;293,185
20150415;34500;1429062300;442,958
20150415;40000;1429063200;283,21
20150415;41500;1429064100;291,768
20150415;43000;1429065000;66,11
20150415;44500;1429065900;283,716
20150415;50000;1429066800;75,1585
20150415;51500;1429067700;65,9933
20150415;53000;1429068600;65,9767
20150415;54500;1429069500;66,01
20150415;60000;1429070400;239,462
20150415;61500;1429071300;66,3267
20150415;63000;1429072200;185,027
20150415;64500;1429073100;154,943
20150415;70000;1429074000;347,525
20150415;71500;1429074900;115,484
20150415;73000;1429075800;66,16
20150415;74500;1429076700;66,2267
20150415;80000;1429077600;77,01
20150415;81500;1429078500;249,031
20150415;83000;1429079400;76,66
20150415;84500;1429080300;77,0767
20150415;90000;1429081200;369,077
20150415;91500;1429082100;249,515
20150415;93000;1429083000;66,0267
20150415;94500;1429083900;66,11
20150415;100000;1429084800;72,2267
20150415;101500;1429085700;397,88
20150415;103000;1429086600;210,743
20150415;104500;1429087500;461,11
20150415;110000;1429088400;500,001
20150415;111500;1429089300;291,743
20150415;113000;1429090200;287,952
20150415;114500;1429091100;297,76
20150415;120000;1429092000;283,785
20150415;121500;1429092900;460,04
20150415;123000;1429093800;307,652
20150415;124500;1429094700;277,743
20150415;130000;1429095600;277,235
20150415;131500;1429096500;474,248
20150415;133000;1429097400;66,1767
20150415;134500;1429098300;66,11
20150415;140000;1429099200;332,946
20150415;141500;1429100100;573,689
20150415;143000;1429101000;66,2767
20150415;144500;1429101900;1182,23
20150415;150000;1429102800;2418,57
20150415;151500;1429103700;66,41
20150415;153000;1429104600;66,2767
20150415;154500;1429105500;66,2267
20150415;160000;1429106400;237,053
20150415;161500;1429107300;206,76
20150415;163000;1429108200;202,585
20150415;164500;1429109100;66,21
20150415;170000;1429110000;381,366
20150415;171500;1429110900;458,302
20150415;173000;1429111800;435,802
20150415;174500;1429112700;450,327
20150415;180000;1429113600;887,333
20150415;181500;1429114500;533,835
20150415;183000;1429115400;536,018
20150415;184500;1429116300;528,135
20150415;190000;1429117200;532,61
20150415;191500;1429118100;771,02
20150415;193000;1429119000;611,877
20150415;194500;1429119900;404,093
20150415;200000;1429120800;421,777
20150415;201500;1429121700;702,195
20150415;203000;1429122600;340,193
20150415;204500;1429123500;254,911
20150415;210000;1429124400;2400,02
20150415;211500;1429125300;667,385
20150415;213000;1429126200;876,536
20150415;214500;1429127100;2899,47
20150415;220000;1429128000;748,085
20150415;221500;1429128900;788,367
20150415;223000;1429129800;4218,73
20150415;224500;1429130700;4022,7
20150415;230000;1429131600;4056
20150415;231500;1429132500;559,427
20150415;233000;1429133400;468,065
20150415;234500;1429134300;273,24
20150416;0;1429135200;477,627
20150416;1500;1429136100;317,16
20150416;3000;1429137000;324,235
20150416;4500;1429137900;485,334
20150416;10000;1429138800;427,46
20150416;11500;1429139700;427,477
20150416;13000;1429140600;420,635
20150416;14500;1429141500;66,2433
20150416;20000;1429142400;242,197
20150416;21500;1429143300;66,2267
20150416;23000;1429144200;66,06
20150416;24500;1429145100;66,11
20150416;30000;1429146000;283,769
20150416;31500;1429146900;104,163
20150416;33000;1429147800;66,16
20150416;34500;1429148700;66,11
20150416;40000;1429149600;66,11
20150416;41500;1429150500;239,379
20150416;43000;1429151400;186,11
20150416;44500;1429152300;186,227
20150416;50000;1429153200;186,11
20150416;51500;1429154100;367,524
20150416;53000;1429155000;439,693
20150416;54500;1429155900;390,952
20150416;60000;1429156800;392,277
20150416;61500;1429157700;363,493
20150416;63000;1429158600;525,051
20150416;64500;1429159500;332,127
20150416;70000;1429160400;95,5267
20150416;71500;1429161300;80,6433
20150416;73000;1429162200;239,572
20150416;74500;1429163100;66,2267
20150416;80000;1429164000;66,2433
20150416;81500;1429164900;67,385
20150416;83000;1429165800;2414,26
20150416;84500;1429166700;2245,97
20150416;90000;1429167600;66,06
20150416;91500;1429168500;274,32
20150416;93000;1429169400;66,0267
20150416;94500;1429170300;77,2933
20150416;100000;1429171200;77,2767
20150416;101500;1429172100;77,5933
20150416;103000;1429173000;250,761
20150416;104500;1429173900;1310,92
20150416;110000;1429174800;1284,81
20150416;111500;1429175700;1289,46
20150416;113000;1429176600;245,025
20150416;114500;1429177500;66,2433
20150416;120000;1429178400;1966
20150416;121500;1429179300;129,684
20150416;123000;1429180200;595,686
20150416;124500;1429181100;84,1711
20150416;130000;1429182000;5106,28
20150416;131500;1429182900;4531,55
20150416;133000;1429183800;3539,03
20150416;134500;1429184700;393,647
20150416;140000;1429185600;169,449
20150416;141500;1429186500;345,069
20150416;143000;1429187400;138,055
20150416;144500;1429188300;178,057
20150416;150000;1429189200;2248,58
20150416;151500;1429190100;1609,96
20150416;153000;1429191000;1449,17
20150416;154500;1429191900;1737,84
20150416;160000;1429192800;445,21
20150416;161500;1429193700;632,318
20150416;163000;1429194600;66,1933
20150416;164500;1429195500;1311,44
20150416;170000;1429196400;1313,04
20150416;171500;1429197300;1264,94
20150416;173000;1429198200;1479,2
20150416;174500;1429199100;1313,42
20150416;180000;1429200000;1319,33
20150416;181500;1429200900;1253,91
20150416;183000;1429201800;1908,27
20150416;184500;1429202700;1829,43
20150416;190000;1429203600;1811,52
20150416;191500;1429204500;1764,94
20150416;193000;1429205400;1597,8
20150416;194500;1429206300;472,173
20150416;200000;1429207200;322,177
20150416;201500;1429208100;2503,62
20150416;203000;1429209000;2524,83
20150416;204500;1429209900;519,337
20150416;210000;1429210800;331,727
20150416;211500;1429211700;340,702
20150416;213000;1429212600;496,593
20150416;214500;1429213500;690,693
20150416;220000;1429214400;387,51
20150416;221500;1429215300;186,11
20150416;223000;1429216200;186,11
20150416;224500;1429217100;328,718
20150416;230000;1429218000;524,904
20150416;231500;1429218900;206,46
20150416;233000;1429219800;211,227
20150416;234500;1429220700;224,252
20150417;0;1429221600;227,627
20150417;1500;1429222500;364,656
20150417;3000;1429223400;471,56
20150417;4500;1429224300;424,86
20150417;10000;1429225200;448,577
20150417;11500;1429226100;654,099
20150417;13000;1429227000;514,117
20150417;14500;1429227900;287,843
20150417;20000;1429228800;275,443
20150417;21500;1429229700;251,368
20150417;23000;1429230600;460,72
20150417;24500;1429231500;276,993
20150417;30000;1429232400;263,443
20150417;31500;1429233300;285,302
20150417;33000;1429234200;248,477
